Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,TotalMarkDown,Type,Size
19,2011-02-25,23.24,3.452,133.4921429,7.771,False,0.0,A,203819
19,2011-03-04,29.28,3.605,133.6141429,7.771,False,0.0,A,203819
19,2011-03-11,35.59,3.752,133.7361429,7.771,False,0.0,A,203819
19,2011-03-18,40.32,3.796,133.8492258,7.771,False,0.0,A,203819
19,2011-03-25,33.26,3.789,133.9587419,7.771,False,0.0,A,203819
19,2011-04-01,30.68,3.811,134.0682581,7.658,False,0.0,A,203819
19,2011-04-08,41.26,3.895,134.1777742,7.658,False,0.0,A,203819
19,2011-04-15,48.67,3.981,134.2784667,7.658,False,0.0,A,203819
19,2011-04-22,41.66,4.061,134.3571,7.658,False,0.0,A,203819
19,2011-04-29,54.23,4.117,134.4357333,7.658,False,0.0,A,203819
19,2011-05-06,50.43,4.192,134.5143667,7.658,False,0.0,A,203819
19,2011-05-13,54.2,4.211,134.593,7.658,False,0.0,A,203819
19,2011-05-20,52.8,4.202,134.6803871,7.658,False,0.0,A,203819
19,2011-05-27,63.2,4.134,134.7677742,7.658,False,0.0,A,203819
19,2011-06-03,66.01,4.069,134.8551613,7.658,False,0.0,A,203819
19,2011-06-10,68.26,4.025,134.9425484,7.658,False,0.0,A,203819
19,2011-06-17,64.02,3.989,135.0837333,7.658,False,0.0,A,203819
19,2011-06-24,68.4,3.964,135.2652667,7.658,False,0.0,A,203819
19,2011-07-01,67.64,3.916,135.4468,7.806,False,0.0,A,203819
19,2011-07-08,73.2,3.886,135.6283333,7.806,False,0.0,A,203819
19,2011-07-15,73.7,3.915,135.7837419,7.806,False,0.0,A,203819
19,2011-07-22,79.37,3.972,135.8738387,7.806,False,0.0,A,203819
19,2011-07-29,74.86,4.004,135.9639355,7.806,False,0.0,A,203819
19,2011-08-05,73.84,4.02,136.0540323,7.806,False,0.0,A,203819
19,2011-08-12,70.92,3.995,136.144129,7.806,False,0.0,A,203819
19,2011-08-19,71.14,3.942,136.183129,7.806,False,0.0,A,203819
19,2011-08-26,69.34,3.906,136.2136129,7.806,False,0.0,A,203819
19,2011-09-02,69.27,3.879,136.2440968,7.806,False,0.0,A,203819
19,2011-09-09,68.28,3.93,136.2745806,7.806,True,0.0,A,203819
19,2011-09-16,62.76,3.937,136.3145,7.806,False,0.0,A,203819
19,2011-09-23,61.32,3.899,136.367,7.806,False,0.0,A,203819
19,2011-09-30,64.99,3.858,136.4195,7.806,False,0.0,A,203819
19,2011-10-07,53.1,3.775,136.472,7.866,False,0.0,A,203819
19,2011-10-14,61.86,3.744,136.5150968,7.866,False,0.0,A,203819
19,2011-10-21,52.05,3.757,136.5017742,7.866,False,0.0,A,203819
19,2011-10-28,46.49,3.757,136.4884516,7.866,False,0.0,A,203819
19,2011-11-04,44.97,3.738,136.475129,7.866,False,0.0,A,203819
19,2011-11-11,48.22,3.719,136.4618065,7.866,False,59076.8,A,203819
19,2011-11-18,48.21,3.717,136.4666667,7.866,False,20733.69,A,203819
19,2011-11-25,42.75,3.689,136.4788,7.866,True,93464.21999999999,A,203819
19,2011-12-02,45.67,3.666,136.4909333,7.866,False,49625.34,A,203819
19,2011-12-09,40.18,3.627,136.5030667,7.866,False,24307.47,A,203819
19,2011-12-16,37.07,3.611,136.5335161,7.866,False,11714.35,A,203819
19,2011-12-23,36.09,3.587,136.5883871,7.866,False,8897.57,A,203819
19,2011-12-30,31.65,3.566,136.6432581,7.866,True,60714.63,A,203819
19,2012-01-06,31.84,3.585,136.698129,7.943,False,48166.520000000004,A,203819
19,2012-01-13,37.08,3.666,136.753,7.943,False,22451.08,A,203819
19,2012-01-20,23.44,3.705,136.8564194,7.943,False,15485.63,A,203819
19,2012-01-27,32.41,3.737,136.9598387,7.943,False,9808.67,A,203819
19,2012-02-03,36.22,3.796,137.0632581,7.943,False,117920.3,A,203819
19,2012-02-10,32.61,3.826,137.1666774,7.943,True,45473.57,A,203819
19,2012-02-17,30.95,3.874,137.2583103,7.943,False,48625.67999999999,A,203819
19,2012-02-24,33.91,3.917,137.3411034,7.943,False,36981.13,A,203819
19,2012-03-02,34.83,3.983,137.4238966,7.943,False,65862.37,A,203819
19,2012-03-09,38.15,4.021,137.5066897,7.943,False,12957.96,A,203819
19,2012-03-16,48.2,4.021,137.5843871,7.943,False,14230.07,A,203819
19,2012-03-23,56.72,4.054,137.6552903,7.943,False,9891.92,A,203819
19,2012-03-30,43.47,4.098,137.7261935,7.943,False,14974.630000000001,A,203819
19,2012-04-06,40.23,4.143,137.7970968,8.15,False,18335.77,A,203819
19,2012-04-13,44.42,4.187,137.868,8.15,False,22952.039999999997,A,203819
19,2012-04-20,55.2,4.17,137.9230667,8.15,False,17125.21,A,203819
19,2012-04-27,42.45,4.163,137.9781333,8.15,False,6549.35,A,203819
19,2012-05-04,50.76,4.124,138.0332,8.15,False,31561.7,A,203819
19,2012-05-11,55.33,4.055,138.0882667,8.15,False,15900.55,A,203819
19,2012-05-18,58.81,4.029,138.1065806,8.15,False,17931.55,A,203819
19,2012-05-25,67.79,3.979,138.1101935,8.15,False,15462.54,A,203819
19,2012-06-01,68.18,3.915,138.1138065,8.15,False,15134.920000000002,A,203819
19,2012-06-08,60.19,3.871,138.1174194,8.15,False,19949.29,A,203819
19,2012-06-15,68.19,3.786,138.1295333,8.15,False,18233.379999999997,A,203819
19,2012-06-22,75.83,3.722,138.1629,8.15,False,26810.52,A,203819
19,2012-06-29,69.92,3.667,138.1962667,8.15,False,19697.73,A,203819
19,2012-07-06,76.07,3.646,138.2296333,8.193,False,26167.04,A,203819
19,2012-07-13,73.17,3.689,138.263,8.193,False,13102.609999999999,A,203819
19,2012-07-20,76.17,3.732,138.2331935,8.193,False,12152.65,A,203819
19,2012-07-27,74.43,3.82,138.2033871,8.193,False,15957.71,A,203819
19,2012-08-03,73.41,3.819,138.1735806,8.193,False,55256.53,A,203819
19,2012-08-10,74.45,3.863,138.1437742,8.193,False,13009.220000000001,A,203819
19,2012-08-17,69.83,3.963,138.1857097,8.193,False,10941.11,A,203819
19,2012-08-24,66.66,3.997,138.2814516,8.193,False,21767.379999999997,A,203819
19,2012-08-31,71.85,4.026,138.3771935,8.193,False,29885.86,A,203819
19,2012-09-07,72.2,4.076,138.4729355,8.193,True,15625.119999999999,A,203819
19,2012-09-14,65.08,4.088,138.5673,8.193,False,21984.9,A,203819
19,2012-09-21,60.62,4.203,138.6534,8.193,False,21860.809999999998,A,203819
19,2012-09-28,56.81,4.158,138.7395,8.193,False,9236.74,A,203819
19,2012-10-05,59.86,4.151,138.8256,7.992,False,14450.81,A,203819
19,2012-10-12,48.29,4.186,138.9117,7.992,False,9402.07,A,203819
19,2012-10-19,53.44,4.153,138.8336129,7.992,False,5794.55,A,203819
19,2012-10-26,56.49,4.071,138.7281613,7.992,False,8090.93,A,203819
19,2012-11-02,46.81,3.97,138.6227097,7.992,False,39147.64,A,203819
19,2012-11-09,36.61,3.947,138.5172581,7.992,False,24947.0,A,203819
19,2012-11-16,45.1,3.942,138.4473,7.992,False,24224.409999999996,A,203819
19,2012-11-23,40.84,3.978,138.4246667,7.992,True,118242.04,A,203819
19,2012-11-30,34.69,3.966,138.4020333,7.992,False,24250.600000000002,A,203819
19,2012-12-07,43.1,3.92,138.3794,7.992,False,29786.12,A,203819
19,2012-12-14,37.84,3.869,138.3685484,7.992,False,13434.600000000002,A,203819
19,2012-12-21,40.4,3.816,138.4283871,7.992,False,5054.4400000000005,A,203819
19,2012-12-28,29.58,3.785,138.4882258,7.992,True,66982.93000000001,A,203819
19,2013-01-04,25.22,3.794,138.5480645,8.036,False,47150.909999999996,A,203819
19,2013-01-11,34.91,3.802,138.6079032,8.036,False,29231.2,A,203819
19,2013-01-18,37.22,3.798,138.6701613,8.036,False,23406.79,A,203819
19,2013-01-25,20.04,3.78,138.7333871,8.036,False,10423.02,A,203819
19,2013-02-01,31.51,3.806,138.7966129,8.036,False,69327.23,A,203819
19,2013-02-08,22.82,3.945,138.8598387,8.036,True,151904.86000000002,A,203819
19,2013-02-15,30.73,4.006,138.9004286,8.036,False,38041.7,A,203819
19,2013-02-22,24.1,4.045,138.8844286,8.036,False,24557.12,A,203819
19,2013-03-01,33.74,4.079,138.8684286,8.036,False,12537.59,A,203819
19,2013-03-08,29.44,4.045,138.8524286,8.036,False,48890.61000000001,A,203819
19,2013-03-15,38.92,4.029,138.8597742,8.036,False,23632.680000000004,A,203819
19,2013-03-22,28.07,3.999,138.9254839,8.036,False,18404.72,A,203819
19,2013-03-29,36.39,3.983,138.9911935,8.036,False,17010.27,A,203819
19,2013-04-05,36.94,3.954,139.0569032,7.806,False,23358.24,A,203819
19,2013-04-12,43.78,3.914,139.1226129,7.806,False,17483.629999999997,A,203819
19,2013-04-19,51.88,3.876,139.1226129,7.806,False,7771.339999999999,A,203819
19,2013-04-26,47.33,3.806,139.1226129,7.806,False,4647.389999999999,A,203819
19,2013-05-03,59.08,3.775,138.86224487104832,7.806,False,24851.579999999998,A,203819
19,2013-05-10,59.31,3.762,138.86060078384082,7.806,False,18241.85,A,203819
19,2013-05-17,52.54,3.79,138.858405508876,7.806,False,19724.41,A,203819
19,2013-05-24,62.35,3.793,138.85567992866612,7.806,False,13611.25,A,203819
19,2013-05-31,62.2,3.808,138.852445435047,7.806,False,9452.57,A,203819
19,2013-06-07,62.27,3.792,138.84872392917808,7.806,False,32443.869999999995,A,203819
19,2013-06-14,62.27,3.795,138.84453782154233,7.806,False,13934.839999999998,A,203819
19,2013-06-21,63.62,3.793,138.83991003194626,7.806,False,20091.4,A,203819
19,2013-06-28,74.7,3.8,138.83486398952007,7.806,False,22123.44,A,203819
19,2013-07-05,69.81,3.778,138.82942363271738,7.604085914082553,False,34327.5,A,203819
19,2013-07-12,74.12,3.791,138.8236134093155,7.604085914082553,False,17567.43,A,203819
19,2013-07-19,79.15,3.913,138.81745827641524,7.604085914082553,False,7246.17,A,203819
19,2013-07-26,68.96,3.951,138.81098370044103,7.604085914082553,False,4366.77,A,203819
20,2010-02-05,25.92,2.784,204.2471935,8.187,False,0.0,A,203742
20,2010-02-12,22.12,2.773,204.3857472,8.187,True,0.0,A,203742
20,2010-02-19,25.43,2.745,204.4321004,8.187,False,0.0,A,203742
20,2010-02-26,32.32,2.754,204.4630869,8.187,False,0.0,A,203742
20,2010-03-05,31.75,2.777,204.4940734,8.187,False,0.0,A,203742
20,2010-03-12,43.82,2.818,204.5250598,8.187,False,0.0,A,203742
20,2010-03-19,47.32,2.844,204.3782258,8.187,False,0.0,A,203742
20,2010-03-26,50.49,2.854,204.201755,8.187,False,0.0,A,203742
20,2010-04-02,51.0,2.85,204.0252842,7.856,False,0.0,A,203742
20,2010-04-09,65.1,2.869,203.8488134,7.856,False,0.0,A,203742
20,2010-04-16,55.43,2.899,203.7307486,7.856,False,0.0,A,203742
20,2010-04-23,50.65,2.902,203.6905586,7.856,False,0.0,A,203742
20,2010-04-30,54.75,2.921,203.6503685,7.856,False,0.0,A,203742
20,2010-05-07,66.74,2.966,203.6101784,7.856,False,0.0,A,203742
20,2010-05-14,55.91,2.982,203.6133915,7.856,False,0.0,A,203742
20,2010-05-21,60.38,2.958,203.8770235,7.856,False,0.0,A,203742
20,2010-05-28,70.97,2.899,204.1406556,7.856,False,0.0,A,203742
20,2010-06-04,72.52,2.847,204.4042877,7.856,False,0.0,A,203742
20,2010-06-11,67.32,2.809,204.6679198,7.856,False,0.0,A,203742
20,2010-06-18,72.62,2.78,204.670036,7.856,False,0.0,A,203742
20,2010-06-25,75.17,2.808,204.5675459,7.856,False,0.0,A,203742
20,2010-07-02,70.1,2.815,204.4650559,7.527,False,0.0,A,203742
20,2010-07-09,78.09,2.793,204.3625658,7.527,False,0.0,A,203742
20,2010-07-16,75.14,2.783,204.3571656,7.527,False,0.0,A,203742
20,2010-07-23,77.75,2.771,204.4812188,7.527,False,0.0,A,203742
20,2010-07-30,76.03,2.781,204.605272,7.527,False,0.0,A,203742
20,2010-08-06,74.57,2.784,204.7293252,7.527,False,0.0,A,203742
20,2010-08-13,75.98,2.805,204.8533784,7.527,False,0.0,A,203742
20,2010-08-20,75.34,2.779,204.8217044,7.527,False,0.0,A,203742
20,2010-08-27,70.51,2.755,204.7900305,7.527,False,0.0,A,203742
20,2010-09-03,75.5,2.715,204.7583566,7.527,False,0.0,A,203742
20,2010-09-10,65.02,2.699,204.7266827,7.527,True,0.0,A,203742
20,2010-09-17,65.28,2.706,204.7513279,7.527,False,0.0,A,203742
20,2010-09-24,69.37,2.713,204.8182126,7.527,False,0.0,A,203742
20,2010-10-01,61.08,2.707,204.8850973,7.484,False,0.0,A,203742
20,2010-10-08,51.5,2.764,204.951982,7.484,False,0.0,A,203742
20,2010-10-15,59.17,2.868,205.0137637,7.484,False,0.0,A,203742
20,2010-10-22,50.52,2.917,205.0627881,7.484,False,0.0,A,203742
20,2010-10-29,57.56,2.921,205.1118126,7.484,False,0.0,A,203742
20,2010-11-05,42.78,2.917,205.160837,7.484,False,0.0,A,203742
20,2010-11-12,42.38,2.931,205.2098614,7.484,False,0.0,A,203742
20,2010-11-19,45.88,3.0,205.0992811,7.484,False,0.0,A,203742
20,2010-11-26,46.66,3.039,204.9621,7.484,True,0.0,A,203742
20,2010-12-03,35.47,3.046,204.8249189,7.484,False,0.0,A,203742
20,2010-12-10,24.27,3.109,204.6877378,7.484,False,0.0,A,203742
20,2010-12-17,24.07,3.14,204.6321194,7.484,False,0.0,A,203742
20,2010-12-24,25.17,3.141,204.6376731,7.484,False,0.0,A,203742
20,2010-12-31,28.85,3.179,204.6432267,7.484,True,0.0,A,203742
20,2011-01-07,31.43,3.193,204.6487803,7.343,False,0.0,A,203742
20,2011-01-14,20.39,3.205,204.7026042,7.343,False,0.0,A,203742
20,2011-01-21,27.43,3.229,205.0460497,7.343,False,0.0,A,203742
20,2011-01-28,23.21,3.237,205.3894952,7.343,False,0.0,A,203742
20,2011-02-04,28.58,3.231,205.7329407,7.343,False,0.0,A,203742
20,2011-02-11,25.38,3.239,206.0763862,7.343,True,0.0,A,203742
20,2011-02-18,42.95,3.245,206.3694701,7.343,False,0.0,A,203742
20,2011-02-25,33.2,3.274,206.6424093,7.343,False,0.0,A,203742
20,2011-03-04,37.33,3.433,206.9153485,7.343,False,0.0,A,203742
20,2011-03-11,39.53,3.582,207.1882876,7.343,False,0.0,A,203742
20,2011-03-18,44.8,3.631,207.4283845,7.343,False,0.0,A,203742
20,2011-03-25,44.83,3.625,207.6553444,7.343,False,0.0,A,203742
20,2011-04-01,32.43,3.638,207.8823043,7.287,False,0.0,A,203742
20,2011-04-08,47.09,3.72,208.1092642,7.287,False,0.0,A,203742
20,2011-04-15,55.0,3.821,208.3172811,7.287,False,0.0,A,203742
20,2011-04-22,52.56,3.892,208.4779405,7.287,False,0.0,A,203742
20,2011-04-29,62.97,3.962,208.6386,7.287,False,0.0,A,203742
20,2011-05-06,53.41,4.046,208.7992595,7.287,False,0.0,A,203742
20,2011-05-13,62.26,4.066,208.9599189,7.287,False,0.0,A,203742
20,2011-05-20,59.01,4.062,208.7583165,7.287,False,0.0,A,203742
20,2011-05-27,69.12,3.985,208.556714,7.287,False,0.0,A,203742
20,2011-06-03,73.51,3.922,208.3551116,7.287,False,0.0,A,203742
20,2011-06-10,73.64,3.881,208.1535092,7.287,False,0.0,A,203742
20,2011-06-17,66.41,3.842,208.1265604,7.287,False,0.0,A,203742
20,2011-06-24,72.4,3.804,208.2306018,7.287,False,0.0,A,203742
20,2011-07-01,69.66,3.748,208.3346432,7.274,False,0.0,A,203742
20,2011-07-08,74.69,3.711,208.4386847,7.274,False,0.0,A,203742
20,2011-07-15,74.88,3.76,208.5309337,7.274,False,0.0,A,203742
20,2011-07-22,78.89,3.811,208.5937018,7.274,False,0.0,A,203742
20,2011-07-29,77.47,3.829,208.6564699,7.274,False,0.0,A,203742
20,2011-08-05,77.8,3.842,208.719238,7.274,False,0.0,A,203742
20,2011-08-12,73.52,3.812,208.7820061,7.274,False,0.0,A,203742
20,2011-08-19,71.25,3.747,208.8424359,7.274,False,0.0,A,203742
20,2011-08-26,70.15,3.704,208.902476,7.274,False,0.0,A,203742
20,2011-09-02,70.82,3.703,208.9625161,7.274,False,0.0,A,203742
20,2011-09-09,68.74,3.738,209.0225562,7.274,True,0.0,A,203742
20,2011-09-16,64.02,3.742,209.1893892,7.274,False,0.0,A,203742
20,2011-09-23,62.15,3.711,209.4986126,7.274,False,0.0,A,203742
20,2011-09-30,63.44,3.645,209.807836,7.274,False,0.0,A,203742
20,2011-10-07,52.42,3.583,210.1170595,7.082,False,0.0,A,203742
20,2011-10-14,62.54,3.541,210.4027602,7.082,False,0.0,A,203742
20,2011-10-21,53.69,3.57,210.5473252,7.082,False,0.0,A,203742
20,2011-10-28,49.36,3.569,210.6918901,7.082,False,0.0,A,203742
20,2011-11-04,43.88,3.551,210.8364551,7.082,False,0.0,A,203742
20,2011-11-11,47.27,3.53,210.9810201,7.082,False,61628.71,A,203742
20,2011-11-18,49.3,3.53,211.1847207,7.082,False,14739.0,A,203742
20,2011-11-25,46.38,3.492,211.4120757,7.082,True,104110.89,A,203742
20,2011-12-02,46.32,3.452,211.6394306,7.082,False,77843.59,A,203742
20,2011-12-09,41.64,3.415,211.8667856,7.082,False,27032.1,A,203742
20,2011-12-16,37.16,3.413,212.0685039,7.082,False,12483.76,A,203742
20,2011-12-23,40.19,3.389,212.2360401,7.082,False,7928.04,A,203742
20,2011-12-30,36.35,3.389,212.4035763,7.082,True,109430.24,A,203742
20,2012-01-06,33.42,3.422,212.5711125,6.961,False,62278.729999999996,A,203742
20,2012-01-13,37.79,3.513,212.7386486,6.961,False,26830.170000000002,A,203742
20,2012-01-20,27.65,3.533,212.8336399,6.961,False,11983.38,A,203742
20,2012-01-27,37.19,3.567,212.9286312,6.961,False,6674.43,A,203742
20,2012-02-03,39.93,3.617,213.0236225,6.961,False,129826.79999999999,A,203742
20,2012-02-10,33.47,3.64,213.1186138,6.961,True,47507.93,A,203742
20,2012-02-17,31.11,3.695,213.2732106,6.961,False,67883.09,A,203742
20,2012-02-24,39.79,3.739,213.4725116,6.961,False,44286.69,A,203742
20,2012-03-02,39.98,3.816,213.6718127,6.961,False,64587.65,A,203742
20,2012-03-09,41.14,3.848,213.8711137,6.961,False,18826.01,A,203742
20,2012-03-16,53.73,3.862,214.0167132,6.961,False,13240.589999999998,A,203742
20,2012-03-23,66.11,3.9,214.0907105,6.961,False,8564.91,A,203742
20,2012-03-30,51.52,3.953,214.1647079,6.961,False,14887.74,A,203742
20,2012-04-06,50.06,3.996,214.2387053,7.139,False,20143.38,A,203742
20,2012-04-13,45.68,4.044,214.3127027,7.139,False,22857.570000000003,A,203742
20,2012-04-20,60.11,4.027,214.3675045,7.139,False,18312.47,A,203742
20,2012-04-27,47.64,4.004,214.4223063,7.139,False,5722.76,A,203742
20,2012-05-04,62.74,3.951,214.4771081,7.139,False,39159.1,A,203742
20,2012-05-11,63.19,3.889,214.5319099,7.139,False,23750.049999999996,A,203742
20,2012-05-18,60.99,3.848,214.5485571,7.139,False,15018.289999999999,A,203742
20,2012-05-25,70.04,3.798,214.5499425,7.139,False,17595.61,A,203742
20,2012-06-01,73.67,3.742,214.5513278,7.139,False,19274.56,A,203742
20,2012-06-08,62.01,3.689,214.5527132,7.139,False,18764.760000000002,A,203742
20,2012-06-15,71.51,3.62,214.5653243,7.139,False,19143.88,A,203742
20,2012-06-22,76.51,3.564,214.606,7.139,False,24763.43,A,203742
20,2012-06-29,74.15,3.506,214.6466757,7.139,False,12303.439999999999,A,203742
20,2012-07-06,79.2,3.475,214.6873514,7.28,False,25779.5,A,203742
20,2012-07-13,78.27,3.523,214.728027,7.28,False,21639.260000000002,A,203742
20,2012-07-20,76.04,3.567,214.7331351,7.28,False,12279.43,A,203742
20,2012-07-27,74.6,3.647,214.7382432,7.28,False,26651.010000000002,A,203742
20,2012-08-03,74.73,3.654,214.7433514,7.28,False,60519.02,A,203742
20,2012-08-10,75.4,3.722,214.7484595,7.28,False,30281.51,A,203742
20,2012-08-17,69.57,3.807,214.825578,7.28,False,8477.289999999999,A,203742
20,2012-08-24,68.27,3.834,214.9567044,7.28,False,24612.199999999997,A,203742
20,2012-08-31,72.66,3.867,215.0878309,7.28,False,32681.4,A,203742
20,2012-09-07,76.36,3.911,215.2189573,7.28,True,17513.489999999998,A,203742
20,2012-09-14,64.84,3.948,215.3583757,7.28,False,20581.98,A,203742
20,2012-09-21,60.94,4.038,215.5475459,7.28,False,19494.18,A,203742
20,2012-09-28,58.65,3.997,215.7367162,7.28,False,16817.11,A,203742
20,2012-10-05,60.77,3.985,215.9258865,7.293,False,13344.74,A,203742
20,2012-10-12,47.2,4.0,216.1150568,7.293,False,13247.849999999999,A,203742
20,2012-10-19,56.26,3.969,216.1464699,7.293,False,8866.76,A,203742
20,2012-10-26,60.04,3.882,216.1515902,7.293,False,13477.58,A,203742
20,2012-11-02,42.33,3.787,216.1567105,7.293,False,39595.05,A,203742
20,2012-11-09,37.58,3.771,216.1618309,7.293,False,19663.21,A,203742
20,2012-11-16,45.38,3.75,216.1829378,7.293,False,27326.95,A,203742
20,2012-11-23,44.26,3.748,216.2253604,7.293,True,142144.53,A,203742
20,2012-11-30,34.99,3.729,216.2677829,7.293,False,27493.010000000002,A,203742
20,2012-12-07,48.4,3.688,216.3102054,7.293,False,32383.22,A,203742
20,2012-12-14,41.26,3.637,216.3629276,7.293,False,9368.35,A,203742
20,2012-12-21,43.49,3.577,216.4774481,7.293,False,9233.87,A,203742
20,2012-12-28,30.97,3.563,216.5919686,7.293,True,65465.63999999999,A,203742
20,2013-01-04,26.12,3.592,216.7064891,7.439,False,48914.229999999996,A,203742
20,2013-01-11,34.73,3.611,216.8210096,7.439,False,19658.27,A,203742
20,2013-01-18,40.46,3.605,216.8568073,7.439,False,11389.52,A,203742
20,2013-01-25,22.34,3.583,216.861116,7.439,False,7661.800000000001,A,203742
20,2013-02-01,35.43,3.615,216.8654246,7.439,False,76408.52000000002,A,203742
20,2013-02-08,25.38,3.753,216.8697332,7.439,True,162215.21000000002,A,203742
20,2013-02-15,34.8,3.814,216.9093707,7.439,False,40251.74,A,203742
20,2013-02-22,25.65,3.859,217.0373301,7.439,False,27107.47,A,203742
20,2013-03-01,34.88,3.89,217.1652896,7.439,False,16156.339999999998,A,203742
20,2013-03-08,31.28,3.86,217.293249,7.439,False,44597.52,A,203742
20,2013-03-15,41.02,3.834,217.4084917,7.439,False,12879.73,A,203742
20,2013-03-22,33.76,3.8,217.4919425,7.439,False,19323.95,A,203742
20,2013-03-29,35.89,3.784,217.5753932,7.439,False,13042.179999999997,A,203742
20,2013-04-05,39.5,3.763,217.6588439,7.191,False,37302.08,A,203742
20,2013-04-12,61.38,3.724,217.7422947,7.191,False,15081.439999999999,A,203742
20,2013-04-19,59.07,3.676,217.7422947,7.191,False,7157.6,A,203742
20,2013-04-26,48.64,3.615,217.7422947,7.191,False,4189.97,A,203742
20,2013-05-03,60.12,3.592,217.51370714517537,7.191,False,27160.59,A,203742
20,2013-05-10,61.35,3.583,217.54607992034724,7.191,False,15886.98,A,203742
20,2013-05-17,57.93,3.614,217.57734871340662,7.191,False,17682.059999999998,A,203742
20,2013-05-24,67.35,3.627,217.60753580737668,7.191,False,10044.0,A,203742
20,2013-05-31,62.24,3.646,217.636664245125,7.191,False,6782.87,A,203742
20,2013-06-07,67.08,3.633,217.66475782936342,7.191,False,39094.32,A,203742
20,2013-06-14,67.83,3.632,217.69184112264819,7.191,False,20239.329999999998,A,203742
20,2013-06-21,68.35,3.626,217.71793944737976,7.191,False,17292.33,A,203742
20,2013-06-28,74.02,3.639,217.74307888580302,7.191,False,24178.39,A,203742
20,2013-07-05,72.97,3.614,217.76728628000714,6.475793206793796,False,34357.7,A,203742
20,2013-07-12,72.59,3.614,217.7905892319256,6.475793206793796,False,17978.190000000002,A,203742
20,2013-07-19,77.5,3.737,217.81301610333622,6.475793206793796,False,7288.439999999999,A,203742
20,2013-07-26,69.49,3.804,217.83459601586114,6.475793206793796,False,9554.8,A,203742
21,2010-02-05,39.05,2.572,210.7526053,8.324,False,0.0,B,140167
21,2010-02-12,37.77,2.548,210.8979935,8.324,True,0.0,B,140167
21,2010-02-19,39.75,2.514,210.9451605,8.324,False,0.0,B,140167
21,2010-02-26,45.31,2.561,210.9759573,8.324,False,0.0,B,140167
21,2010-03-05,48.61,2.625,211.0067542,8.324,False,0.0,B,140167
21,2010-03-12,57.1,2.667,211.037551,8.324,False,0.0,B,140167
21,2010-03-19,54.68,2.72,210.8733316,8.324,False,0.0,B,140167
21,2010-03-26,51.66,2.732,210.6766095,8.324,False,0.0,B,140167
21,2010-04-02,64.12,2.719,210.4798874,8.2,False,0.0,B,140167
21,2010-04-09,65.74,2.77,210.2831653,8.2,False,0.0,B,140167
21,2010-04-16,67.87,2.808,210.1495463,8.2,False,0.0,B,140167
21,2010-04-23,64.21,2.795,210.1000648,8.2,False,0.0,B,140167
21,2010-04-30,66.93,2.78,210.0505833,8.2,False,0.0,B,140167
21,2010-05-07,70.87,2.835,210.0011018,8.2,False,0.0,B,140167
21,2010-05-14,73.08,2.854,209.9984585,8.2,False,0.0,B,140167
21,2010-05-21,74.24,2.826,210.2768443,8.2,False,0.0,B,140167
21,2010-05-28,80.94,2.759,210.5552301,8.2,False,0.0,B,140167
21,2010-06-04,82.68,2.705,210.833616,8.2,False,0.0,B,140167
21,2010-06-11,83.51,2.668,211.1120018,8.2,False,0.0,B,140167
21,2010-06-18,86.18,2.637,211.1096543,8.2,False,0.0,B,140167
21,2010-06-25,87.01,2.653,210.9950134,8.2,False,0.0,B,140167
21,2010-07-02,82.29,2.669,210.8803726,8.099,False,0.0,B,140167
21,2010-07-09,81.67,2.642,210.7657317,8.099,False,0.0,B,140167
21,2010-07-16,85.61,2.623,210.7577954,8.099,False,0.0,B,140167
21,2010-07-23,87.17,2.608,210.8921319,8.099,False,0.0,B,140167
21,2010-07-30,83.59,2.64,211.0264684,8.099,False,0.0,B,140167
21,2010-08-06,90.3,2.627,211.1608049,8.099,False,0.0,B,140167
21,2010-08-13,89.65,2.692,211.2951413,8.099,False,0.0,B,140167
21,2010-08-20,89.58,2.664,211.2596586,8.099,False,0.0,B,140167
21,2010-08-27,86.2,2.619,211.2241759,8.099,False,0.0,B,140167
21,2010-09-03,82.57,2.577,211.1886931,8.099,False,0.0,B,140167
21,2010-09-10,79.3,2.565,211.1532104,8.099,True,0.0,B,140167
21,2010-09-17,83.03,2.582,211.1806415,8.099,False,0.0,B,140167
21,2010-09-24,80.79,2.624,211.2552578,8.099,False,0.0,B,140167
21,2010-10-01,70.28,2.603,211.3298742,8.163,False,0.0,B,140167
21,2010-10-08,65.76,2.633,211.4044906,8.163,False,0.0,B,140167
21,2010-10-15,68.61,2.72,211.4713286,8.163,False,0.0,B,140167
21,2010-10-22,70.72,2.725,211.5187208,8.163,False,0.0,B,140167
21,2010-10-29,67.51,2.716,211.5661131,8.163,False,0.0,B,140167
21,2010-11-05,58.71,2.689,211.6135053,8.163,False,0.0,B,140167
21,2010-11-12,60.95,2.728,211.6608975,8.163,False,0.0,B,140167
21,2010-11-19,51.71,2.771,211.5470304,8.163,False,0.0,B,140167
21,2010-11-26,62.96,2.735,211.4062867,8.163,True,0.0,B,140167
21,2010-12-03,50.43,2.708,211.265543,8.163,False,0.0,B,140167
21,2010-12-10,46.35,2.843,211.1247993,8.163,False,0.0,B,140167
21,2010-12-17,48.63,2.869,211.0645458,8.163,False,0.0,B,140167
21,2010-12-24,51.29,2.886,211.0646599,8.163,False,0.0,B,140167
21,2010-12-31,47.19,2.943,211.064774,8.163,True,0.0,B,140167
